,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Transaction_ID,Timestamp,Amount,Merchant,Card_Type,Device,Is_Fraud,Estado,Tipo_Comercio,Uso_Internacional,Historial_Usuario
3996,2025-01-20 23:34:00,58.36,Murray-Barber,MasterCard,Desktop,0,Michoacán,Electrónica,0,10
3997,2025-01-21 08:50:00,40.71,Nelson and Sons,Visa,Tablet,0,Nuevo León,Entretenimiento,0,5
3998,2025-01-16 21:15:00,50.18,Adams PLC,Amex,Tablet,0,Michoacán,Turismo,0,15
3999,2025-02-02 15:23:00,75.49,Wright-Dominguez,Amex,Tablet,0,Tamaulipas,Entretenimiento,0,36
4000,2025-01-02 12:26:00,17.6,Davis Ltd,Visa,Tablet,0,Michoacán,Restaurante,0,20
4001,2025-02-01 04:42:00,84.86,"Johnson, Drake and Humphrey",Amex,Desktop,0,Baja California,Servicios,0,19
4002,2025-01-05 19:48:00,163.7,Gonzales-Spencer,Visa,Mobile,0,Sonora,Electrónica,0,42
4003,2025-01-20 03:24:00,142.78,"Gay, Gibson and Young",Amex,Mobile,0,Coahuila,Supermercado,0,48
4004,2025-01-08 05:52:00,16.71,Miranda-Gardner,Amex,Tablet,0,Michoacán,Servicios,0,11
4005,2025-01-17 19:03:00,16.16,Dodson-Lewis,Visa,Tablet,0,Nuevo León,Servicios,0,14
4006,2025-01-15 03:51:00,31.22,"English, Mccall and Nguyen",Visa,Tablet,0,CDMX,Turismo,0,41
4007,2025-01-06 12:05:00,44.8,"Brown, Stephens and Morgan",Amex,Mobile,0,Sonora,Electrónica,0,20
4008,2025-01-20 04:45:00,52.5,"Mcintyre, Walker and Coleman",Amex,Mobile,0,Guanajuato,Servicios,0,27
4009,2025-02-05 16:37:00,113.85,Mcgee LLC,Visa,Tablet,0,Chihuahua,Entretenimiento,0,7
4010,2025-01-30 12:52:00,5.84,"Harris, Pennington and Merritt",Discover,Mobile,0,Veracruz,Restaurante,0,11
4011,2025-01-02 19:23:00,3.53,"Small, Stephenson and Schwartz",Visa,Desktop,0,Baja California,Entretenimiento,0,26
4012,2025-01-13 08:06:00,49.74,"Davidson, Richardson and Leon",Amex,Tablet,0,Baja California,Supermercado,0,42
4013,2025-01-29 12:38:00,119.46,Castro LLC,Amex,Tablet,0,Michoacán,Turismo,0,43
4014,2025-01-13 20:14:00,21.5,Flores-Thomas,Amex,Desktop,0,Chihuahua,Turismo,0,4
4015,2025-01-19 01:02:00,102.58,Carlson PLC,Visa,Desktop,0,EdoMex,Restaurante,0,24
4016,2025-01-20 09:31:00,30.09,Wilson LLC,Amex,Mobile,0,Tamaulipas,Turismo,0,38
4017,2025-02-01 19:42:00,217.23,"Becker, Lucero and Rodriguez",Discover,Desktop,0,Nuevo León,Servicios,0,20
4018,2025-01-02 22:27:00,226.04,Morris-Valenzuela,MasterCard,Tablet,0,EdoMex,Entretenimiento,0,23
4019,2025-01-31 08:36:00,35.28,Gonzales-Jacobs,Discover,Mobile,0,Guanajuato,Retail,0,7
4020,2025-01-26 23:56:00,26.14,"Baker, Estrada and Bennett",Visa,Desktop,0,Sonora,Restaurante,0,20
4021,2025-01-17 19:27:00,52.98,Davis-Sanchez,Amex,Mobile,0,Coahuila,Servicios,0,27
4022,2025-02-03 15:43:00,27.51,Brown-Palmer,Visa,Mobile,0,Puebla,Supermercado,0,35
4023,2025-02-04 19:00:00,111.59,Walker LLC,MasterCard,Mobile,0,CDMX,Supermercado,0,24
4024,2025-01-17 15:16:00,174.91,Stewart-Baird,Visa,Mobile,0,Nuevo León,Servicios,0,49
4025,2025-01-20 09:46:00,111.81,Chapman Group,Amex,Desktop,0,EdoMex,Entretenimiento,0,14
4026,2025-01-13 03:07:00,173.93,"Hicks, Bryant and Sanders",MasterCard,Tablet,0,Tamaulipas,Entretenimiento,0,46
4027,2025-01-05 08:09:00,50.58,"Donovan, Mueller and Perez",MasterCard,Tablet,0,Chihuahua,Retail,0,26
4028,2025-01-13 05:22:00,17,Herrera-Mcdaniel,Amex,Desktop,0,Coahuila,Turismo,0,7
4029,2025-02-04 12:40:00,133.92,Harris-Davis,Amex,Tablet,0,Tamaulipas,Turismo,0,42
4030,2025-01-26 11:08:00,44.7,"Wilson, Moore and Todd",Amex,Mobile,0,Puebla,Retail,0,32
4031,2025-01-10 21:32:00,111.25,Smith-Wise,Visa,Mobile,0,CDMX,Restaurante,0,33
4032,2025-01-31 05:01:00,31.56,"Duffy, Ross and Wise",Discover,Mobile,0,EdoMex,Retail,0,41
4033,2025-01-24 04:18:00,8.47,"Strickland, Mcdonald and Shannon",Visa,Desktop,0,Nuevo León,Retail,0,43
4034,2025-01-27 02:42:00,490.38,"Freeman, Davis and King",Visa,Mobile,0,Sonora,Supermercado,0,7
4035,2025-01-13 14:28:00,16.98,"Hoffman, Porter and Cohen",Discover,Mobile,0,Puebla,Restaurante,0,15
4036,2025-01-01 00:52:00,445.86,Bond-Burke,Amex,Desktop,0,Sonora,Supermercado,0,26
4037,2025-01-25 07:19:00,378.45,Foster Group,Amex,Mobile,0,Guanajuato,Electrónica,0,40
4038,2025-01-19 06:50:00,157.9,Hawkins-Hicks,Discover,Mobile,0,Coahuila,Supermercado,0,17
4039,2025-02-01 09:52:00,107.71,Turner PLC,Discover,Tablet,0,Guanajuato,Electrónica,0,45
4040,2025-01-25 05:25:00,86.23,Cordova-Young,Visa,Desktop,0,Tamaulipas,Retail,0,5
4041,2025-01-06 06:43:00,201.07,Moreno PLC,MasterCard,Mobile,0,Jalisco,Entretenimiento,0,5
4042,2025-01-22 20:03:00,34.17,"Randall, Thomas and Sutton",Discover,Mobile,0,Jalisco,Supermercado,0,10
4043,2025-01-06 12:52:00,63.05,Arroyo Ltd,Visa,Mobile,0,Jalisco,Turismo,0,50
4044,2025-01-06 22:09:00,96.6,"Gross, Diaz and Wright",MasterCard,Mobile,0,Coahuila,Electrónica,0,38
4045,2025-02-03 20:55:00,52.97,Molina-Hall,Amex,Tablet,0,Veracruz,Supermercado,0,45
4046,2025-01-15 11:16:00,55.77,"Zhang, Warner and Michael",Amex,Tablet,0,Jalisco,Entretenimiento,0,13
4047,2025-01-16 11:08:00,40.09,Wallace-Martinez,Visa,Tablet,0,Baja California,Servicios,0,47
4048,2025-01-11 10:36:00,83.06,"Hinton, Vasquez and Lopez",Visa,Tablet,0,Coahuila,Servicios,0,44
4049,2025-01-26 00:21:00,190.1,Nunez and Sons,Discover,Desktop,0,EdoMex,Entretenimiento,0,40
4050,2025-01-04 23:28:00,22.51,Wilson Group,Amex,Mobile,0,CDMX,Supermercado,0,7
4051,2025-01-14 06:01:00,272.47,Johnson-Kelley,Visa,Tablet,0,Jalisco,Restaurante,0,28
4052,2025-01-12 17:05:00,116.82,Kelly-Lowe,Amex,Mobile,0,Puebla,Servicios,0,40
4053,2025-01-07 19:54:00,173.32,Castro-Turner,Amex,Desktop,0,Guanajuato,Turismo,0,48
4054,2025-01-05 12:13:00,81.24,Montgomery LLC,Discover,Mobile,0,Nuevo León,Servicios,0,26
4055,2025-01-25 04:44:00,151.19,Jacobs-Woodard,MasterCard,Mobile,0,Coahuila,Turismo,0,29
4056,2025-01-23 16:48:00,1.63,"Lynch, Hudson and Klein",Discover,Tablet,0,CDMX,Turismo,0,1
4057,2025-01-08 02:10:00,170.58,"Sanchez, Page and Parker",Visa,Tablet,0,Coahuila,Restaurante,0,43
4058,2025-01-14 07:01:00,4.1,Wright-Mckay,Discover,Desktop,0,Michoacán,Retail,0,11
4059,2025-01-07 16:24:00,220.65,Kerr-Gonzalez,Discover,Mobile,0,Tamaulipas,Retail,0,11
4060,2025-02-01 04:20:00,482.37,Kelly LLC,Amex,Tablet,0,Michoacán,Electrónica,0,24
4061,2025-01-09 04:51:00,34.82,Payne-Hernandez,Discover,Tablet,0,CDMX,Electrónica,0,49
4062,2025-01-10 02:47:00,23.61,"Williams, Robertson and Wilson",Visa,Tablet,0,Coahuila,Restaurante,0,20
4063,2025-01-26 03:24:00,144.97,Banks-Ruiz,MasterCard,Desktop,0,Nuevo León,Entretenimiento,0,22
4064,2025-01-29 04:37:00,29.17,Simpson-Berg,Discover,Mobile,0,Baja California,Electrónica,0,50
4065,2025-01-29 19:23:00,200.67,"Simmons, Allen and Ward",Discover,Tablet,0,Coahuila,Electrónica,0,17
4066,2025-01-20 06:05:00,10.85,"Smith, Thompson and Wallace",MasterCard,Mobile,0,CDMX,Turismo,0,9
4067,2025-01-12 08:51:00,13.46,Ramirez Group,Visa,Desktop,0,Coahuila,Turismo,0,33
4068,2025-01-25 23:54:00,387.05,Faulkner-Griffin,Visa,Mobile,0,EdoMex,Retail,0,35
4069,2025-01-08 22:26:00,112.04,"Liu, Taylor and Estes",Discover,Tablet,0,Guanajuato,Electrónica,0,39
4070,2025-01-28 05:16:00,187.66,"Ortiz, Patel and Martin",Amex,Mobile,0,Jalisco,Restaurante,0,26
4071,2025-01-04 11:59:00,39.2,Harmon and Sons,Discover,Mobile,0,Puebla,Restaurante,0,48
4072,2025-01-20 00:16:00,112.85,Abbott-Grant,MasterCard,Desktop,0,EdoMex,Restaurante,0,42
4073,2025-02-02 16:54:00,90.2,Reid Ltd,MasterCard,Desktop,0,Chihuahua,Turismo,0,50
4074,2025-01-24 20:30:00,92.42,Cunningham-Vaughn,MasterCard,Mobile,0,CDMX,Electrónica,0,27
4075,2025-01-12 05:47:00,114.74,Rojas Inc,Discover,Mobile,0,Nuevo León,Turismo,0,28
4076,2025-01-29 23:04:00,85.65,Cook-Myers,Discover,Mobile,0,Guanajuato,Entretenimiento,0,9
4077,2025-01-20 03:31:00,56.05,Holden-Williams,Visa,Desktop,0,Coahuila,Supermercado,0,25
4078,2025-02-04 04:07:00,32.29,Wright LLC,Amex,Desktop,0,CDMX,Supermercado,0,7
4079,2025-01-10 06:59:00,146.35,Terry-Dennis,Discover,Mobile,0,Michoacán,Retail,0,37
4080,2025-01-14 21:35:00,25.65,Woodard LLC,Visa,Desktop,0,Puebla,Servicios,0,20
4081,2025-01-03 15:06:00,117.88,Moon-Williams,Discover,Tablet,0,Jalisco,Electrónica,0,27
4082,2025-01-27 04:37:00,26.57,"Hodges, Lucero and Perkins",Visa,Desktop,0,Nuevo León,Entretenimiento,0,48
4083,2025-01-06 03:17:00,98.17,Brown Inc,Visa,Desktop,0,Puebla,Restaurante,0,47
4084,2025-01-08 02:21:00,137.47,Pham-Galloway,Amex,Desktop,0,Coahuila,Supermercado,0,28
4085,2025-01-04 09:07:00,24.68,Horton Inc,Discover,Tablet,0,CDMX,Servicios,0,13
4086,2025-02-04 07:09:00,6.18,Medina-Webb,Visa,Tablet,0,Nuevo León,Supermercado,0,2
4087,2025-02-03 01:31:00,14.04,"Pittman, Smith and Martin",MasterCard,Tablet,0,CDMX,Retail,0,38
4088,2025-01-22 06:25:00,93.14,Sherman Inc,MasterCard,Mobile,0,Nuevo León,Retail,0,18
4089,2025-01-26 14:45:00,189.34,Kerr PLC,MasterCard,Mobile,0,Nuevo León,Electrónica,0,40
4090,2025-01-22 11:29:00,4.6,"Gomez, Frazier and Ferguson",Amex,Tablet,0,Puebla,Retail,0,8
4091,2025-02-02 16:18:00,132.48,Norris LLC,Visa,Mobile,0,Jalisco,Servicios,0,50
4092,2025-02-04 15:52:00,41.75,"Solomon, Berg and Sullivan",Amex,Mobile,0,Nuevo León,Entretenimiento,0,45
4093,2025-01-17 07:34:00,65.11,Parker LLC,Discover,Mobile,0,Michoacán,Turismo,0,50
4094,2025-01-14 00:51:00,264.31,Simmons-Brown,Discover,Tablet,0,Michoacán,Electrónica,0,25
4095,2025-01-18 05:56:00,40.34,"Wilson, Richard and Moreno",Visa,Desktop,0,CDMX,Entretenimiento,0,27
4096,2025-01-19 15:43:00,62.61,Barnett Group,MasterCard,Tablet,0,Sonora,Retail,0,50
4097,2025-01-27 03:44:00,1.38,Williams and Sons,Visa,Tablet,0,Chihuahua,Entretenimiento,0,38
4098,2025-01-28 12:37:00,8.51,"Pierce, Scott and Nelson",Visa,Mobile,0,Sonora,Supermercado,0,4
4099,2025-01-13 21:02:00,29.92,Tate-Holland,Visa,Mobile,0,Sonora,Entretenimiento,0,32
4100,2025-01-11 09:22:00,2.82,Graham and Sons,Amex,Desktop,0,Nuevo León,Retail,0,45
4101,2025-01-07 00:33:00,99.8,"Green, Yang and Alvarez",Discover,Desktop,0,Jalisco,Supermercado,0,33
4102,2025-01-06 13:31:00,55.58,Davis and Sons,Visa,Desktop,0,Nuevo León,Entretenimiento,0,25
4103,2025-01-20 22:35:00,79.44,Cervantes Inc,Visa,Desktop,0,EdoMex,Supermercado,0,38
4104,2025-01-28 00:27:00,19.19,Mccann-Doyle,Visa,Tablet,0,Veracruz,Supermercado,0,49
4105,2025-01-07 15:44:00,35.09,"Caldwell, Le and Barton",Amex,Desktop,0,Nuevo León,Servicios,0,25
4106,2025-02-05 00:35:00,109.01,Jones Ltd,Amex,Tablet,0,Baja California,Entretenimiento,0,28
4107,2025-02-01 13:30:00,336.11,"Lopez, Perez and Taylor",Amex,Mobile,0,Guanajuato,Turismo,0,1
4108,2025-01-06 01:21:00,5.17,Thornton Group,Visa,Desktop,0,Jalisco,Servicios,0,3
4109,2025-01-04 04:56:00,221.08,Velasquez-Smith,MasterCard,Mobile,0,Tamaulipas,Retail,0,10
4110,2025-01-22 23:39:00,86.01,"Smith, Collins and Mercer",MasterCard,Mobile,0,EdoMex,Retail,0,31
4111,2025-01-28 11:50:00,82.99,Allen-Moran,MasterCard,Tablet,0,Nuevo León,Entretenimiento,0,44
4112,2025-01-13 20:58:00,69.37,Martin-Gardner,Discover,Desktop,0,Puebla,Restaurante,0,24
4113,2025-02-04 08:25:00,7.19,Powell Inc,Visa,Tablet,0,Guanajuato,Restaurante,0,8
4114,2025-02-02 04:39:00,9.42,"Brown, Campbell and Morales",MasterCard,Mobile,0,CDMX,Entretenimiento,0,37
4115,2025-01-23 07:53:00,91.86,Hartman-Griffith,MasterCard,Desktop,0,CDMX,Restaurante,0,20
4116,2025-01-31 11:06:00,41.7,Rosales-Cooper,MasterCard,Mobile,0,Baja California,Retail,0,38
4117,2025-01-24 11:38:00,249.21,"Hodge, King and Jackson",Visa,Mobile,0,Nuevo León,Entretenimiento,0,29
4118,2025-01-30 21:38:00,52.19,Rodriguez-Herrera,MasterCard,Desktop,0,Chihuahua,Turismo,0,20
4119,2025-01-25 08:02:00,15.46,Powers-Green,MasterCard,Desktop,0,Sonora,Turismo,0,34
4120,2025-01-23 16:34:00,125.43,Hicks Group,Visa,Desktop,0,Baja California,Servicios,0,49
4121,2025-01-31 14:58:00,34.72,Jenkins and Sons,Discover,Tablet,0,Baja California,Servicios,0,7
4122,2025-01-04 00:58:00,74.54,Smith PLC,Amex,Tablet,0,Guanajuato,Retail,0,6
4123,2025-01-17 18:01:00,119.68,"Mitchell, Gomez and Ochoa",MasterCard,Mobile,0,Veracruz,Restaurante,0,48
4124,2025-01-18 14:50:00,230.52,Wilson-Bentley,Amex,Desktop,0,Michoacán,Servicios,0,19
4125,2025-01-16 01:33:00,157.11,"Smith, Prince and Norton",Discover,Mobile,1,Michoacán,Supermercado,0,2
4126,2025-02-01 00:03:00,112.81,"White, Reid and Fischer",Discover,Mobile,0,Veracruz,Retail,0,46
4127,2025-01-26 02:49:00,113.83,Sanders Group,MasterCard,Mobile,0,Chihuahua,Turismo,0,46
4128,2025-02-02 17:35:00,291.74,Sanchez and Sons,Visa,Mobile,0,Guanajuato,Servicios,0,14
4129,2025-02-05 02:37:00,35.07,Olson Group,Discover,Mobile,0,Tamaulipas,Retail,0,7
4130,2025-01-27 23:36:00,0.11,"Baker, Fisher and Smith",Amex,Desktop,0,Baja California,Electrónica,0,10
4131,2025-01-07 18:59:00,31.74,Goodwin-Thompson,Amex,Tablet,0,Jalisco,Retail,0,40
4132,2025-01-30 02:30:00,24.58,Gardner-Mccoy,Amex,Desktop,0,Tamaulipas,Supermercado,0,46
4133,2025-01-15 16:53:00,108.42,Cameron Ltd,Amex,Desktop,0,Nuevo León,Entretenimiento,0,33
4134,2025-01-27 13:25:00,100.43,Morris-Turner,Discover,Desktop,0,Coahuila,Retail,0,18
4135,2025-01-05 19:16:00,90.01,Brown-Patton,MasterCard,Tablet,0,Chihuahua,Turismo,0,15
4136,2025-01-22 23:59:00,1.64,Young PLC,MasterCard,Tablet,0,Tamaulipas,Retail,0,48
4137,2025-01-30 10:57:00,130.48,Montoya-Kennedy,Amex,Tablet,0,Baja California,Restaurante,0,1
4138,2025-02-05 15:33:00,39.09,Graham Ltd,MasterCard,Desktop,0,Chihuahua,Restaurante,0,24
4139,2025-02-05 14:10:00,109.38,Elliott-Keller,Amex,Tablet,0,Jalisco,Supermercado,0,41
4140,2025-01-30 17:38:00,81.32,"Powers, Lozano and Stout",Amex,Mobile,0,EdoMex,Supermercado,0,34
4141,2025-02-04 18:35:00,41.97,Abbott-Ellison,Visa,Tablet,0,Tamaulipas,Restaurante,0,42
4142,2025-01-01 06:57:00,14.45,Webb and Sons,Discover,Desktop,1,Puebla,Electrónica,0,5
4143,2025-02-05 09:57:00,9.92,"Leach, Li and Fischer",Discover,Desktop,0,EdoMex,Turismo,0,29
4144,2025-01-24 16:00:00,178.09,"Vazquez, Schultz and Davis",Amex,Mobile,0,CDMX,Entretenimiento,0,4
4145,2025-01-19 18:29:00,250.59,Hamilton-Wells,Discover,Tablet,0,Nuevo León,Entretenimiento,0,1
4146,2025-02-01 13:34:00,104.92,Thomas PLC,MasterCard,Tablet,0,Veracruz,Servicios,0,27
4147,2025-01-20 02:03:00,10.92,Campbell-Good,Amex,Mobile,0,Coahuila,Supermercado,0,39
4148,2025-01-31 23:57:00,51.42,Dunn-Huff,Visa,Desktop,0,Tamaulipas,Supermercado,0,50
4149,2025-01-06 14:05:00,130.54,Brown-Conner,MasterCard,Desktop,0,EdoMex,Restaurante,0,40
4150,2025-01-30 00:23:00,151.33,Duncan-Cook,Visa,Tablet,0,Sonora,Turismo,0,42
4151,2025-01-07 06:11:00,12.58,Cole PLC,Visa,Tablet,0,Baja California,Electrónica,0,47
4152,2025-01-03 19:13:00,0,"Hernandez, Salinas and Anderson",Discover,Tablet,0,Puebla,Turismo,0,13
4153,2025-01-15 12:30:00,124.53,Brandt-Berry,Discover,Tablet,0,Chihuahua,Retail,0,15
4154,2025-01-20 08:25:00,44.1,Bridges-Murphy,Amex,Tablet,0,Sonora,Electrónica,0,6
4155,2025-01-04 06:17:00,29.37,Smith Inc,Discover,Desktop,0,Jalisco,Supermercado,0,35
4156,2025-02-05 04:52:00,1.3,"Jimenez, Ross and Contreras",Visa,Desktop,0,CDMX,Retail,0,9
4157,2025-01-06 02:39:00,77.72,Jacobs-Gardner,Visa,Desktop,0,Tamaulipas,Retail,0,3
4158,2025-01-29 21:23:00,190.48,Sanders LLC,MasterCard,Desktop,0,Chihuahua,Restaurante,0,36
4159,2025-01-04 01:59:00,316.14,Mueller Inc,Visa,Mobile,0,Jalisco,Electrónica,0,3
4160,2025-01-23 02:35:00,83.41,"Harding, Harris and Johnson",Amex,Desktop,0,Michoacán,Supermercado,0,10
4161,2025-02-01 03:02:00,72.25,Russo-Gonzalez,Amex,Mobile,0,Tamaulipas,Turismo,0,3
4162,2025-01-24 17:03:00,8.89,Rios-Huffman,Discover,Desktop,0,Veracruz,Restaurante,0,31
4163,2025-01-02 22:53:00,79.6,"Vaughan, Harvey and Cummings",Discover,Tablet,0,Nuevo León,Servicios,0,28
4164,2025-01-25 01:16:00,47.8,Crawford-Flynn,Discover,Tablet,0,Chihuahua,Electrónica,0,34
4165,2025-01-26 17:34:00,93.43,Burke-Neal,Amex,Tablet,0,Tamaulipas,Electrónica,0,38
4166,2025-01-02 14:38:00,49.22,Martin-Fleming,Visa,Mobile,0,Coahuila,Turismo,0,46
4167,2025-01-11 19:48:00,27.48,"Hines, Wright and Chambers",Discover,Desktop,0,Sonora,Restaurante,0,10
4168,2025-01-13 04:18:00,9.98,Hendricks-Acosta,MasterCard,Desktop,0,CDMX,Restaurante,0,47
4169,2025-01-24 21:26:00,37.82,"Green, Bryan and Collins",Discover,Mobile,0,Michoacán,Restaurante,0,14
4170,2025-01-31 02:11:00,10.16,Prince-Crosby,Amex,Mobile,0,Michoacán,Entretenimiento,0,18
4171,2025-01-27 02:10:00,19.47,"Stevenson, Barton and Owen",Discover,Mobile,0,Chihuahua,Entretenimiento,0,19
4172,2025-01-14 04:15:00,436.9,Lynn-Anderson,Visa,Mobile,0,Chihuahua,Electrónica,0,1
4173,2025-01-02 15:13:00,58.72,Chase-Smith,Discover,Mobile,0,Baja California,Servicios,0,20
4174,2025-01-11 14:37:00,75.9,Baker-Price,Amex,Tablet,0,CDMX,Supermercado,0,9
4175,2025-01-14 07:18:00,206.85,Spencer Inc,Amex,Desktop,0,Baja California,Electrónica,0,5
4176,2025-01-03 21:44:00,541.91,Mason PLC,MasterCard,Mobile,0,Guanajuato,Electrónica,0,6
4177,2025-02-04 21:02:00,87.4,"Roy, Bishop and Jackson",Amex,Tablet,0,Coahuila,Electrónica,0,40
4178,2025-01-02 19:27:00,167.38,Davis PLC,MasterCard,Mobile,0,Sonora,Retail,0,4
4179,2025-01-06 10:48:00,39.59,Walsh-Ortiz,Visa,Tablet,0,Sonora,Retail,0,36
4180,2025-01-12 19:14:00,36.49,Sanchez Inc,Amex,Mobile,0,Puebla,Entretenimiento,0,8
4181,2025-01-30 05:04:00,51.53,"Carrillo, Velasquez and Perez",Discover,Desktop,0,Nuevo León,Electrónica,0,22
4182,2025-01-26 13:16:00,111.63,"Dixon, Mitchell and Green",Visa,Mobile,0,Veracruz,Servicios,0,14
4183,2025-01-29 04:25:00,114.63,"Stevens, Arias and Castro",Discover,Mobile,0,Sonora,Electrónica,0,26
4184,2025-01-31 06:51:00,37.87,"Goodman, Green and Bradley",Discover,Desktop,0,Chihuahua,Supermercado,0,32
4185,2025-01-24 20:02:00,14.3,Butler PLC,Discover,Desktop,0,Chihuahua,Servicios,0,13
4186,2025-01-08 19:38:00,100.07,"Levy, Charles and Gillespie",Visa,Mobile,0,Tamaulipas,Electrónica,0,15
4187,2025-01-13 19:45:00,13.73,Maxwell LLC,Visa,Desktop,0,Baja California,Servicios,0,35
4188,2025-01-16 20:57:00,86.39,Charles Inc,Amex,Desktop,0,Baja California,Turismo,0,10
4189,2025-01-06 04:12:00,118.23,"Thornton, Moreno and Perry",Discover,Tablet,0,Tamaulipas,Electrónica,0,45
4190,2025-01-24 12:13:00,120.6,Reed Inc,MasterCard,Desktop,0,EdoMex,Turismo,0,14
4191,2025-01-05 17:20:00,140.03,Fields-Berry,Amex,Desktop,0,Sonora,Electrónica,0,31
4192,2025-01-05 23:45:00,206.25,Gregory-Butler,Visa,Mobile,0,Guanajuato,Electrónica,0,44
4193,2025-01-14 04:39:00,69.31,"Kelly, Hunt and Smith",MasterCard,Mobile,0,Coahuila,Retail,0,5
4194,2025-01-11 05:58:00,131.03,"Richardson, Christensen and Martinez",Visa,Tablet,0,Sonora,Turismo,0,40
4195,2025-01-12 22:24:00,96.54,"Mcmillan, Hanson and Lynn",MasterCard,Mobile,0,Veracruz,Retail,0,34
4196,2025-01-05 04:20:00,20.66,"Cobb, Morales and Brooks",Amex,Desktop,0,Sonora,Electrónica,0,25
4197,2025-01-14 06:42:00,2.6,Schroeder PLC,MasterCard,Desktop,0,Michoacán,Retail,0,31
4198,2025-01-21 10:26:00,33.48,Potter-Webster,Amex,Desktop,0,Chihuahua,Retail,0,15
4199,2025-01-28 09:31:00,58.53,Coleman Inc,Visa,Mobile,0,Coahuila,Supermercado,0,7
4200,2025-01-31 08:30:00,96,"Knight, Grant and Rowe",MasterCard,Desktop,0,Chihuahua,Restaurante,0,32
4201,2025-02-01 20:15:00,189.68,Henry and Sons,Discover,Desktop,0,Jalisco,Restaurante,0,5
4202,2025-01-02 17:38:00,21.85,Lee-Hahn,Discover,Tablet,0,Tamaulipas,Servicios,0,28
4203,2025-01-11 10:56:00,13.42,"Klein, Watson and Mason",Visa,Tablet,0,Baja California,Servicios,0,38
4204,2025-02-02 00:03:00,330.99,Smith LLC,MasterCard,Tablet,0,EdoMex,Supermercado,0,45
4205,2025-01-23 01:05:00,11.43,Cruz-Moss,Discover,Mobile,0,Veracruz,Retail,0,31
4206,2025-02-03 11:02:00,65.1,Garcia PLC,Amex,Desktop,0,Michoacán,Restaurante,0,4
4207,2025-01-10 15:04:00,88.08,Glass PLC,MasterCard,Desktop,0,Puebla,Retail,0,23
4208,2025-01-04 23:47:00,77.95,Evans and Sons,MasterCard,Desktop,0,Sonora,Restaurante,0,47
4209,2025-01-25 02:01:00,9,"Smith, Pierce and Johnson",Discover,Tablet,0,Puebla,Retail,0,3
4210,2025-01-12 01:28:00,5.87,Blankenship-Vincent,Amex,Desktop,0,Tamaulipas,Turismo,0,25
4211,2025-01-02 00:20:00,11.15,"Thomas, Fry and Allen",Amex,Desktop,0,Nuevo León,Retail,0,6
4212,2025-01-31 15:59:00,88.09,"Keller, Williams and Dyer",Amex,Desktop,0,Guanajuato,Supermercado,0,36
4213,2025-01-15 19:01:00,78.6,Washington-Bradley,MasterCard,Desktop,0,Guanajuato,Restaurante,0,48
4214,2025-01-04 21:55:00,26.62,Bauer and Sons,Visa,Desktop,0,Chihuahua,Retail,0,27
4215,2025-01-23 16:39:00,101.55,"Ashley, Burgess and Drake",MasterCard,Mobile,0,Baja California,Restaurante,0,7
4216,2025-01-26 12:52:00,171.52,Malone-Young,MasterCard,Desktop,0,Baja California,Supermercado,0,33
4217,2025-01-10 18:48:00,4.25,Lyons Inc,Discover,Mobile,0,Veracruz,Servicios,0,4
4218,2025-01-08 13:10:00,68.94,"Mcmillan, Floyd and Garner",Visa,Desktop,0,Michoacán,Turismo,0,49
4219,2025-01-01 10:43:00,116.9,"Martin, Brown and Ramos",Amex,Mobile,0,Puebla,Restaurante,0,40
4220,2025-01-17 22:00:00,29.08,"Harrison, Meyer and Coffey",Discover,Desktop,0,Chihuahua,Supermercado,0,26
4221,2025-01-28 18:54:00,36.78,Johnston-Woodward,MasterCard,Desktop,0,Veracruz,Servicios,0,12
4222,2025-01-21 17:44:00,95.1,"Howard, Huffman and Garcia",Visa,Desktop,0,Chihuahua,Entretenimiento,0,23
4223,2025-01-15 19:17:00,228.21,Martin Group,Amex,Desktop,0,Michoacán,Supermercado,0,2
4224,2025-01-30 14:36:00,166.03,Nichols Group,Amex,Tablet,0,Veracruz,Servicios,0,7
4225,2025-01-24 20:20:00,87.5,Oliver-Porter,MasterCard,Desktop,0,Baja California,Entretenimiento,0,40
4226,2025-01-18 17:51:00,131.02,"Gardner, Brock and Stafford",Amex,Mobile,0,Puebla,Electrónica,0,22
4227,2025-01-12 15:05:00,45.39,"Wallace, Douglas and Porter",Amex,Tablet,0,Chihuahua,Entretenimiento,0,50
4228,2025-01-08 00:58:00,102.43,Martin Group,Visa,Tablet,0,Nuevo León,Servicios,0,16
4229,2025-01-07 21:16:00,62.77,Larsen-Blackburn,Discover,Desktop,0,Veracruz,Turismo,0,50
4230,2025-01-06 10:37:00,21.06,"Glover, Swanson and Caldwell",Visa,Mobile,0,Michoacán,Electrónica,0,8
4231,2025-01-16 14:44:00,120.98,Brown-Reyes,Discover,Mobile,1,Tamaulipas,Entretenimiento,0,3
4232,2025-02-05 08:05:00,81.3,"Jenkins, Johnson and Hughes",Discover,Tablet,0,Guanajuato,Electrónica,0,49
4233,2025-01-25 19:34:00,44.41,"Harrison, Powell and Stephenson",Discover,Mobile,0,Baja California,Servicios,0,26
4234,2025-01-07 09:32:00,242.29,"Miller, Johnson and Wagner",Amex,Desktop,0,Veracruz,Electrónica,0,21
